school name,school county,alat,alon
HILL ELEMENTARY,TRAVIS COUNTY,30.373328,-97.746232
FOREST TRAIL ELEMENTARY,TRAVIS COUNTY,30.318171,-97.818641
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.324197,-97.53197
ROWE LANE ELEMENTARY,TRAVIS COUNTY,30.486142,-97.560175
RIVER RIDGE ELEMENTARY,TRAVIS COUNTY,30.338979,-97.922518
C C MASON ELEMENTARY,WILLIAMSON COUNTY,30.529057,-97.855649
WOOLDRIDGE ELEMENTARY,TRAVIS COUNTY,30.364782,-97.705203
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.294479,-97.872096
HILLCREST ELEMENTARY,TRAVIS COUNTY,30.172294,-97.720932
BLUEBONNET TRAIL ELEMENTARY,TRAVIS COUNTY,30.347914,-97.612268
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.34196,-97.98262
BALDWIN ELEMENTARY,TRAVIS COUNTY,30.186573,-97.932264
LAUREL MOUNTAIN ELEMENTARY,TRAVIS COUNTY,30.403605,-97.774859
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.29494,-97.877938
BLUEBONNET ELEMENTARY,BASTROP COUNTY,30.167716,-97.48804
SHADOWGLEN ELEMENTARY,TRAVIS COUNTY,30.356883,-97.545846
WOOTEN ELEMENTARY,TRAVIS COUNTY,30.362611,-97.721973
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.375368,-97.983122
KIKER ELEMENTARY,TRAVIS COUNTY,30.194629,-97.863303
DEER CREEK ELEMENTARY,WILLIAMSON COUNTY,30.475159,-97.909273
MANOR ELEMENTARY,TRAVIS COUNTY,30.371091,-97.555126
DEARING ELEMENTARY,WILLIAMSON COUNTY,30.494285,-97.572856
MANOR ELEMENTARY,TRAVIS COUNTY,30.341795,-97.560063
CHANDLER OAKS ELEMENTARY,WILLIAMSON COUNTY,30.553125,-97.735124
LAKE POINTE ELEMENTARY,TRAVIS COUNTY,30.31673,-97.915492
CASIS ELEMENTARY,TRAVIS COUNTY,30.302404,-97.787265
GULLETT ELEMENTARY,TRAVIS COUNTY,30.343979,-97.742694
HELPING HAND,TRAVIS COUNTY,30.302602,-97.733734
MENCHACA ELEMENTARY,TRAVIS COUNTY,30.150663,-97.817607
VALLEY VIEW ELEMENTARY,TRAVIS COUNTY,30.277213,-97.857737
BEE CAVE ELEMENTARY,TRAVIS COUNTY,30.296325,-97.969237
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.372245,-97.96742
PRESIDENTIAL MEADOWS ELEMENTARY,TRAVIS COUNTY,30.352059,-97.506488
POND SPRINGS ELEMENTARY,WILLIAMSON COUNTY,30.445907,-97.759723
WINDERMERE PRI,TRAVIS COUNTY,30.469373,-97.641538
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.334363,-97.982704
KATHY CARAWAY ELEMENTARY,TRAVIS COUNTY,30.427389,-97.778935
CLAYTON ELEMENTARY,TRAVIS COUNTY,30.19476,-97.900124
WIDEN ELEMENTARY,TRAVIS COUNTY,30.186023,-97.751641
HIGHLAND PARK ELEMENTARY,TRAVIS COUNTY,30.476811,-97.613089
DEER CREEK ELEMENTARY,WILLIAMSON COUNTY,30.488563,-97.921903
PIONEER CROSSING ELEMENTARY,TRAVIS COUNTY,30.374108,-97.621244
READ PRE-K CENTER,TRAVIS COUNTY,30.354519,-97.745755
VALLEY VIEW ELEMENTARY,TRAVIS COUNTY,30.264767,-97.842872
DEL VALLE ELEMENTARY,TRAVIS COUNTY,30.176951,-97.589422
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.117089,-97.726368
BLACKLAND PRAIRIE ELEMENTARY,WILLIAMSON COUNTY,30.493881,-97.611245
LAURA B NEGLEY ELEMENTARY,HAYS COUNTY,30.039459,-97.889136
MATHEWS ELEMENTARY,TRAVIS COUNTY,30.289537,-97.76544
HARMONY SCHOOL OF SCIENCE - AUSTIN,TRAVIS COUNTY,30.399074,-97.702232
REILLY ELEMENTARY,TRAVIS COUNTY,30.332194,-97.727572
TIMMERMAN ELEMENTARY,TRAVIS COUNTY,30.44164,-97.634714
CLAYTON ELEMENTARY,TRAVIS COUNTY,30.192266,-97.915806
SPICEWOOD ELEMENTARY,TRAVIS COUNTY,30.443996,-97.796226
CLAYTON ELEMENTARY,TRAVIS COUNTY,30.185867,-97.898884
VALLEY VIEW ELEMENTARY,TRAVIS COUNTY,30.27781,-97.841578
WOOLDRIDGE ELEMENTARY,TRAVIS COUNTY,30.36516,-97.704625
ZILKER ELEMENTARY,TRAVIS COUNTY,30.25455,-97.777609
WIDEN ELEMENTARY,TRAVIS COUNTY,30.18621,-97.748066
KIPP AUSTIN OBRAS,TRAVIS COUNTY,30.209279,-97.761775
SHADOWGLEN ELEMENTARY,TRAVIS COUNTY,30.390335,-97.550729
SMITH ELEMENTARY,TRAVIS COUNTY,30.191587,-97.701443
MENCHACA ELEMENTARY,TRAVIS COUNTY,30.116141,-97.819987
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.412404,-97.956845
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.31545,-97.895759
REAL LEARNING ACADEMY,TRAVIS COUNTY,30.141663,-97.778765
BLUEBONNET ELEMENTARY,WILLIAMSON COUNTY,30.474183,-97.681498
VALLEY VIEW ELEMENTARY,TRAVIS COUNTY,30.273923,-97.821977
SERENE HILLS ELEMENTARY,TRAVIS COUNTY,30.334192,-98.004857
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.328982,-97.865561
GALINDO ELEMENTARY,TRAVIS COUNTY,30.227703,-97.767484
BRENTWOOD ELEMENTARY,TRAVIS COUNTY,30.345176,-97.725886
POND SPRINGS ELEMENTARY,WILLIAMSON COUNTY,30.440975,-97.767219
SHADOWGLEN ELEMENTARY,TRAVIS COUNTY,30.358464,-97.549967
XENIA VOIGT ELEMENTARY,WILLIAMSON COUNTY,30.50419,-97.673739
MILLS ELEMENTARY,TRAVIS COUNTY,30.220948,-97.896395
CASIS ELEMENTARY,TRAVIS COUNTY,30.311194,-97.785955
CEDARS INTERNATIONAL ACADEMY,TRAVIS COUNTY,30.346404,-97.702158
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.254384,-97.580706
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.389155,-97.946948
CANYON CREEK ELEMENTARY,TRAVIS COUNTY,30.447904,-97.840431
BRIDGE POINT ELEMENTARY,TRAVIS COUNTY,30.362464,-97.813869
POPHAM ELEMENTARY,TRAVIS COUNTY,30.127818,-97.617077
KOCUREK ELEMENTARY,TRAVIS COUNTY,30.173684,-97.83754
AUSTIN DISCOVERY SCHOOL,TRAVIS COUNTY,30.267943,-97.618685
LAURA WELCH BUSH ELEMENTARY,TRAVIS COUNTY,30.343238,-97.87192
WESTSIDE ELEMENTARY,WILLIAMSON COUNTY,30.501512,-97.884437
DEER CREEK ELEMENTARY,WILLIAMSON COUNTY,30.481586,-97.916196
PFLUGERVILLE ELEMENTARY,TRAVIS COUNTY,30.418626,-97.582891
VALLEY VIEW ELEMENTARY,TRAVIS COUNTY,30.298549,-97.817498
OAK HILL ELEMENTARY,TRAVIS COUNTY,30.242803,-97.898964
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.207663,-97.518563
LAGO VISTA ELEMENTARY,TRAVIS COUNTY,30.491,-97.92942
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.288103,-97.871877
POPHAM ELEMENTARY,TRAVIS COUNTY,30.123576,-97.671501
WELLS BRANCH ELEMENTARY,TRAVIS COUNTY,30.438259,-97.682753
MAPLEWOOD ELEMENTARY,TRAVIS COUNTY,30.288177,-97.71501
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.296117,-97.45955
PEREZ ELEMENTARY,TRAVIS COUNTY,30.177952,-97.750336
BOONE ELEMENTARY,TRAVIS COUNTY,30.208887,-97.842222
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.160659,-97.993674
REAL LEARNING ACADEMY,TRAVIS COUNTY,30.159278,-97.782382
PIONEER CROSSING ELEMENTARY,TRAVIS COUNTY,30.375153,-97.64698
RALPH PFLUGER ELEMENTARY,HAYS COUNTY,30.041447,-97.829447
DELL CHILDREN'S MEDICAL CENTER,TRAVIS COUNTY,30.300119,-97.711252
BATY ELEMENTARY,TRAVIS COUNTY,30.224634,-97.717153
HARMONY SCHOOL OF SCIENCE - AUSTIN,TRAVIS COUNTY,30.394433,-97.70285
MILLS ELEMENTARY,TRAVIS COUNTY,30.237004,-97.90226
WIELAND ELEMENTARY,TRAVIS COUNTY,30.427391,-97.642561
BRYKER WOODS ELEMENTARY,TRAVIS COUNTY,30.301,-97.757335
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.382426,-97.949814
BRYKER WOODS ELEMENTARY,TRAVIS COUNTY,30.313517,-97.749619
MENCHACA ELEMENTARY,TRAVIS COUNTY,30.124296,-97.823909
CYPRESS ELEMENTARY,WILLIAMSON COUNTY,30.456407,-97.858612
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.303619,-97.497936
SPRINGHILL ELEMENTARY,TRAVIS COUNTY,30.452653,-97.640338
HARMONY SCHOOL OF SCIENCE - AUSTIN,TRAVIS COUNTY,30.399772,-97.699927
OAK HILL ELEMENTARY,TRAVIS COUNTY,30.227944,-97.866707
POPHAM ELEMENTARY,TRAVIS COUNTY,30.098215,-97.621485
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.289743,-97.865185
TOM GREEN ELEMENTARY,HAYS COUNTY,30.07378,-97.817117
SUMMITT ELEMENTARY,TRAVIS COUNTY,30.417502,-97.722524
PIONEER CROSSING ELEMENTARY,TRAVIS COUNTY,30.36324,-97.645507
BOONE ELEMENTARY,TRAVIS COUNTY,30.201707,-97.830931
RIOJAS ELEMENTARY,TRAVIS COUNTY,30.465172,-97.569543
MENCHACA ELEMENTARY,TRAVIS COUNTY,30.149907,-97.813348
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.24751,-97.552628
ZILKER ELEMENTARY,TRAVIS COUNTY,30.247956,-97.776116
POND SPRINGS ELEMENTARY,WILLIAMSON COUNTY,30.44959,-97.766552
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.062168,-97.716454
CARPENTER HILL ELEMENTARY,HAYS COUNTY,30.115525,-97.878725
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.310636,-97.852507
REAL LEARNING ACADEMY,TRAVIS COUNTY,30.15606,-97.789064
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.361077,-97.945885
THE EAST AUSTIN COLLEGE PREP AT SOUTHWEST KEY,TRAVIS COUNTY,30.261632,-97.664542
SERENE HILLS ELEMENTARY,TRAVIS COUNTY,30.352831,-97.990723
MENCHACA ELEMENTARY,TRAVIS COUNTY,30.139533,-97.845092
SHADOWGLEN ELEMENTARY,TRAVIS COUNTY,30.390277,-97.517193
WILLIAMS ELEMENTARY,TRAVIS COUNTY,30.189899,-97.78746
BEE CAVE ELEMENTARY,TRAVIS COUNTY,30.291762,-98.02308
VALLEY VIEW ELEMENTARY,TRAVIS COUNTY,30.299686,-97.847555
WESTSIDE ELEMENTARY,WILLIAMSON COUNTY,30.492038,-97.894898
POPHAM ELEMENTARY,TRAVIS COUNTY,30.119488,-97.599527
OAK HILL ELEMENTARY,TRAVIS COUNTY,30.250764,-97.909675
LAURA WELCH BUSH ELEMENTARY,TRAVIS COUNTY,30.381967,-97.905664
MURCHISON ELEMENTARY,TRAVIS COUNTY,30.476587,-97.58486
LAKE POINTE ELEMENTARY,TRAVIS COUNTY,30.306015,-97.917583
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.283489,-97.505798
LAKE POINTE ELEMENTARY,TRAVIS COUNTY,30.322296,-97.913704
POPHAM ELEMENTARY,TRAVIS COUNTY,30.147327,-97.633662
BEE CAVE ELEMENTARY,TRAVIS COUNTY,30.292395,-97.970352
SERENE HILLS ELEMENTARY,TRAVIS COUNTY,30.38616,-98.005777
LIVE OAK ELEMENTARY,WILLIAMSON COUNTY,30.459192,-97.75625
MANOR ELEMENTARY,TRAVIS COUNTY,30.345951,-97.555124
NORTHWEST ELEMENTARY,TRAVIS COUNTY,30.425079,-97.680833
CARPENTER HILL ELEMENTARY,HAYS COUNTY,30.110549,-97.911765
VALLEY VIEW ELEMENTARY,TRAVIS COUNTY,30.285381,-97.837858
MATHEWS ELEMENTARY,TRAVIS COUNTY,30.272501,-97.77841
LAURA WELCH BUSH ELEMENTARY,TRAVIS COUNTY,30.372849,-97.909645
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.26646,-97.472999
RIVER PLACE ELEMENTARY,TRAVIS COUNTY,30.3849,-97.851766
LAURA WELCH BUSH ELEMENTARY,TRAVIS COUNTY,30.349716,-97.888637
KOCUREK ELEMENTARY,TRAVIS COUNTY,30.16934,-97.832103
CALDWELL ELEMENTARY,WILLIAMSON COUNTY,30.457514,-97.658058
HIGHLAND PARK ELEMENTARY,TRAVIS COUNTY,30.339681,-97.760727
MAPLEWOOD ELEMENTARY,TRAVIS COUNTY,30.295074,-97.71071
MILLS ELEMENTARY,TRAVIS COUNTY,30.208046,-97.86777
LAKE POINTE ELEMENTARY,TRAVIS COUNTY,30.286765,-97.935886
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.304276,-97.879462
BALDWIN ELEMENTARY,TRAVIS COUNTY,30.206915,-97.935692
RIOJAS ELEMENTARY,TRAVIS COUNTY,30.450462,-97.56651
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.234181,-97.985868
JOLLYVILLE ELEMENTARY,WILLIAMSON COUNTY,30.439526,-97.751853
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.324508,-97.858454
GRANDVIEW HILLS ELEMENTARY,TRAVIS COUNTY,30.417907,-97.900995
CLAYTON ELEMENTARY,TRAVIS COUNTY,30.213789,-97.90571
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.357175,-97.971636
REILLY ELEMENTARY,TRAVIS COUNTY,30.323344,-97.72132
COWAN ELEMENTARY,TRAVIS COUNTY,30.18903,-97.823385
BEE CAVE ELEMENTARY,TRAVIS COUNTY,30.32692,-97.976872
WALNUT CREEK ELEMENTARY,TRAVIS COUNTY,30.387658,-97.674476
WOOTEN ELEMENTARY,TRAVIS COUNTY,30.360551,-97.72074
ODOM ELEMENTARY,TRAVIS COUNTY,30.206838,-97.794951
LAGO VISTA ELEMENTARY,TRAVIS COUNTY,30.422799,-97.947022
EANES ELEMENTARY,TRAVIS COUNTY,30.300878,-97.80622
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.246245,-97.994167
SUMMITT ELEMENTARY,TRAVIS COUNTY,30.436778,-97.715299
BRIDGE POINT ELEMENTARY,TRAVIS COUNTY,30.351977,-97.842351
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.273163,-97.464861
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.116782,-97.683835
REILLY ELEMENTARY,TRAVIS COUNTY,30.324587,-97.735315
REAL LEARNING ACADEMY,TRAVIS COUNTY,30.144127,-97.786108
NEIDIG ELEMENTARY,BASTROP COUNTY,30.340737,-97.458975
CUNNINGHAM ELEMENTARY,TRAVIS COUNTY,30.210789,-97.810913
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.322262,-97.531895
DOSS ELEMENTARY,TRAVIS COUNTY,30.373586,-97.775124
CANYON CREEK ELEMENTARY,TRAVIS COUNTY,30.443848,-97.836516
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.195691,-97.54606
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.195959,-97.53182
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.178025,-97.95452
MILLS ELEMENTARY,TRAVIS COUNTY,30.214614,-97.875724
NYOS - MAGNOLIA MCCULLOUGH CAMPUS,TRAVIS COUNTY,30.385767,-97.698431
DAWSON ELEMENTARY,TRAVIS COUNTY,30.233729,-97.753308
DOUBLE FILE TRAIL ELEMENTARY,WILLIAMSON COUNTY,30.528504,-97.647911
LAKE POINTE ELEMENTARY,TRAVIS COUNTY,30.292051,-97.927223
PILLOW ELEMENTARY,TRAVIS COUNTY,30.365116,-97.732953
POPHAM ELEMENTARY,TRAVIS COUNTY,30.147026,-97.631481
PATSY SOMMER ELEMENTARY,WILLIAMSON COUNTY,30.504691,-97.761778
BRUSHY CREEK ELEMENTARY,WILLIAMSON COUNTY,30.506869,-97.738868
PALM ELEMENTARY,TRAVIS COUNTY,30.156787,-97.739282
DEARING ELEMENTARY,WILLIAMSON COUNTY,30.498398,-97.59311
BRIDGE POINT ELEMENTARY,TRAVIS COUNTY,30.323671,-97.791253
ODOM ELEMENTARY,TRAVIS COUNTY,30.209294,-97.779677
LAURA WELCH BUSH ELEMENTARY,TRAVIS COUNTY,30.340208,-97.882385
WINN ELEMENTARY,TRAVIS COUNTY,30.312132,-97.667879
LAURA WELCH BUSH ELEMENTARY,TRAVIS COUNTY,30.359272,-97.884474
KATHY CARAWAY ELEMENTARY,TRAVIS COUNTY,30.429116,-97.770444
BROWN ELEMENTARY,TRAVIS COUNTY,30.345604,-97.705329
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.36316,-97.955654
WALNUT CREEK ELEMENTARY,TRAVIS COUNTY,30.38697,-97.675496
STEINER RANCH ELEMENTARY,TRAVIS COUNTY,30.398584,-97.912235
HIGHLAND PARK ELEMENTARY,TRAVIS COUNTY,30.32465,-97.766093
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.377475,-97.972303
CEDAR CREEK ELEMENTARY,TRAVIS COUNTY,30.26501,-97.792439
MAPLEWOOD ELEMENTARY,TRAVIS COUNTY,30.288565,-97.720935
COWAN ELEMENTARY,TRAVIS COUNTY,30.199079,-97.820617
LAKE POINTE ELEMENTARY,TRAVIS COUNTY,30.297478,-97.91718
OFFICER LEONARD A REED ELEMENTARY,WILLIAMSON COUNTY,30.493213,-97.821017
ODOM ELEMENTARY,TRAVIS COUNTY,30.20806,-97.777807
SUMMITT ELEMENTARY,TRAVIS COUNTY,30.415277,-97.716816
RIVER PLACE ELEMENTARY,TRAVIS COUNTY,30.375849,-97.852085
DOSS ELEMENTARY,TRAVIS COUNTY,30.376937,-97.798943
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.390602,-97.961002
STEINER RANCH ELEMENTARY,TRAVIS COUNTY,30.409762,-97.918191
CASEY ELEMENTARY,TRAVIS COUNTY,30.1849,-97.805209
RIOJAS ELEMENTARY,TRAVIS COUNTY,30.443914,-97.571945
MANOR ELEMENTARY,TRAVIS COUNTY,30.376785,-97.559617
DOSS ELEMENTARY,TRAVIS COUNTY,30.361277,-97.769166
CUNNINGHAM ELEMENTARY,TRAVIS COUNTY,30.217563,-97.822962
HARRIS ELEMENTARY,TRAVIS COUNTY,30.311634,-97.688701
VIC ROBERTSON ELEMENTARY,WILLIAMSON COUNTY,30.521291,-97.667498
BROOKHOLLOW ELEMENTARY,TRAVIS COUNTY,30.450002,-97.613111
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.368117,-97.927311
LAKE TRAVIS ELEMENTARY,TRAVIS COUNTY,30.40193,-97.932526
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.323455,-97.532784
PECAN SPRINGS ELEMENTARY,TRAVIS COUNTY,30.303383,-97.665268
LAGO VISTA ELEMENTARY,TRAVIS COUNTY,30.428042,-97.928632
BRUSHY CREEK ELEMENTARY,WILLIAMSON COUNTY,30.512853,-97.729332
LAGO VISTA ELEMENTARY,TRAVIS COUNTY,30.421255,-97.940743
DEER CREEK ELEMENTARY,WILLIAMSON COUNTY,30.484107,-97.860506
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.071378,-97.729494
PECAN SPRINGS ELEMENTARY,TRAVIS COUNTY,30.309131,-97.674641
ST ELEMENTARYMO ELEMENTARY,TRAVIS COUNTY,30.218634,-97.771544
FOREST CREEK ELEMENTARY,WILLIAMSON COUNTY,30.506492,-97.601267
OAK HILL ELEMENTARY,TRAVIS COUNTY,30.259116,-97.8464
KIKER ELEMENTARY,TRAVIS COUNTY,30.183434,-97.86247
PATSY SOMMER ELEMENTARY,WILLIAMSON COUNTY,30.510152,-97.750094
CUNNINGHAM ELEMENTARY,TRAVIS COUNTY,30.213857,-97.817466
CEDAR CREEK ELEMENTARY,TRAVIS COUNTY,30.270267,-97.793439
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.28111,-97.46313
BLOCK HOUSE CREEK ELEMENTARY,WILLIAMSON COUNTY,30.542452,-97.807524
MILLS ELEMENTARY,TRAVIS COUNTY,30.22698,-97.904823
PATSY SOMMER ELEMENTARY,WILLIAMSON COUNTY,30.512687,-97.754595
FERN BLUFF ELEMENTARY,WILLIAMSON COUNTY,30.507013,-97.72332
RIDGETOP ELEMENTARY,TRAVIS COUNTY,30.302762,-97.717769
COPPERFIELD ELEMENTARY,TRAVIS COUNTY,30.389734,-97.662549
ANDREWS ELEMENTARY,TRAVIS COUNTY,30.320589,-97.684614
AUSTIN DISCOVERY SCHOOL,TRAVIS COUNTY,30.273244,-97.631037
BALDWIN ELEMENTARY,TRAVIS COUNTY,30.189795,-97.924518
DEL VALLE ELEMENTARY,TRAVIS COUNTY,30.138281,-97.574836
CEDAR CREEK ELEMENTARY,BASTROP COUNTY,30.099033,-97.52558
GRAHAM ELEMENTARY,TRAVIS COUNTY,30.372126,-97.659596
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.293492,-97.518852
BEE CAVE ELEMENTARY,TRAVIS COUNTY,30.323102,-97.973887
DAEP- ELEMENTARY,TRAVIS COUNTY,30.25187,-97.756568
PRESIDENTIAL MEADOWS ELEMENTARY,TRAVIS COUNTY,30.382349,-97.503225
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.383088,-97.976844
LAGO VISTA ELEMENTARY,TRAVIS COUNTY,30.46878,-97.952351
HART ELEMENTARY,TRAVIS COUNTY,30.346328,-97.687106
BLAKE MANOR ELEMENTARY,TRAVIS COUNTY,30.266764,-97.473642
RONALD REAGAN ELEMENTARY,WILLIAMSON COUNTY,30.51313,-97.798795
SERENE HILLS ELEMENTARY,TRAVIS COUNTY,30.384927,-98.006257
BARANOFF ELEMENTARY,TRAVIS COUNTY,30.160311,-97.872646
REAL LEARNING ACADEMY,TRAVIS COUNTY,30.149134,-97.805213
ST ELEMENTARYMO ELEMENTARY,TRAVIS COUNTY,30.220761,-97.782635
DEL VALLE ELEMENTARY,TRAVIS COUNTY,30.133604,-97.573115
SERENE HILLS ELEMENTARY,TRAVIS COUNTY,30.338001,-98.002363
CASEY ELEMENTARY,TRAVIS COUNTY,30.169551,-97.818971
BRENTWOOD ELEMENTARY,TRAVIS COUNTY,30.340361,-97.726782
CREEDMOOR ELEMENTARY,HAYS COUNTY,30.076233,-97.680301
BLACKSHEAR ELEMENTARY,TRAVIS COUNTY,30.267247,-97.716712
OLD TOWN ELEMENTARY,WILLIAMSON COUNTY,30.537581,-97.706357
VALLEY VIEW ELEMENTARY,TRAVIS COUNTY,30.288854,-97.843237
DOSS ELEMENTARY,TRAVIS COUNTY,30.366637,-97.763396
COWAN ELEMENTARY,TRAVIS COUNTY,30.193418,-97.827769
OAK HILL ELEMENTARY,TRAVIS COUNTY,30.243836,-97.893074
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.400671,-97.998693
CEDAR CREEK ELEMENTARY,TRAVIS COUNTY,30.27078,-97.806758
BRUSHY CREEK ELEMENTARY,WILLIAMSON COUNTY,30.513316,-97.747374
BEE CAVE ELEMENTARY,TRAVIS COUNTY,30.287976,-98.026899
BRUSHY CREEK ELEMENTARY,WILLIAMSON COUNTY,30.533572,-97.758664
HIGHLAND PARK ELEMENTARY,TRAVIS COUNTY,30.33721,-97.765711
BARANOFF ELEMENTARY,TRAVIS COUNTY,30.164812,-97.857588
SUNSET VALLEY ELEMENTARY,TRAVIS COUNTY,30.22019,-97.801004
CYPRESS ELEMENTARY,WILLIAMSON COUNTY,30.465814,-97.838999
DEL VALLE ELEMENTARY,TRAVIS COUNTY,30.205883,-97.637366
PFLUGERVILLE ELEMENTARY,TRAVIS COUNTY,30.419609,-97.575097
ROOSTER SPRINGS ELEMENTARY,HAYS COUNTY,30.229772,-97.986998
HORNSBY-DUNLAP ELEMENTARY,TRAVIS COUNTY,30.21145,-97.525827
POND SPRINGS ELEMENTARY,WILLIAMSON COUNTY,30.450865,-97.765632
RIVER PLACE ELEMENTARY,TRAVIS COUNTY,30.381324,-97.823922
SPICEWOOD ELEMENTARY,TRAVIS COUNTY,30.434794,-97.790399
CASIS ELEMENTARY,TRAVIS COUNTY,30.298653,-97.774232
CLAYTON ELEMENTARY,TRAVIS COUNTY,30.245559,-97.933919
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.298179,-97.871248
RIVER PLACE ELEMENTARY,TRAVIS COUNTY,30.385087,-97.832489
MILLS ELEMENTARY,TRAVIS COUNTY,30.236611,-97.913714
BARANOFF ELEMENTARY,TRAVIS COUNTY,30.160241,-97.859186
JORDAN ELEMENTARY,TRAVIS COUNTY,30.294727,-97.647939
LAGO VISTA ELEMENTARY,TRAVIS COUNTY,30.421024,-97.940389
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.334615,-97.865024
MENCHACA ELEMENTARY,TRAVIS COUNTY,30.125856,-97.831675
BALDWIN ELEMENTARY,TRAVIS COUNTY,30.180594,-97.916426
HIGHLAND PARK ELEMENTARY,TRAVIS COUNTY,30.480013,-97.611349
COPPERFIELD ELEMENTARY,TRAVIS COUNTY,30.387484,-97.656276
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.294609,-97.873784
LAKEWAY ELEMENTARY,TRAVIS COUNTY,30.345344,-97.956268
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.326071,-97.870295
REAL LEARNING ACADEMY,TRAVIS COUNTY,30.165338,-97.771367
ELSA ENGLAND ELEMENTARY,WILLIAMSON COUNTY,30.493023,-97.768405
KIKER ELEMENTARY,TRAVIS COUNTY,30.181802,-97.893893
CLAYTON ELEMENTARY,TRAVIS COUNTY,30.231504,-97.919751
ROWE LANE ELEMENTARY,TRAVIS COUNTY,30.456121,-97.516877
LAKE POINTE ELEMENTARY,TRAVIS COUNTY,30.28432,-97.928787
BRYKER WOODS ELEMENTARY,TRAVIS COUNTY,30.298064,-97.754734
JOLLYVILLE ELEMENTARY,WILLIAMSON COUNTY,30.436291,-97.743518
PAULINE NAUMANN ELEMENTARY,WILLIAMSON COUNTY,30.470189,-97.829165
CLAYTON ELEMENTARY,TRAVIS COUNTY,30.217743,-97.936513
SPICEWOOD ELEMENTARY,TRAVIS COUNTY,30.437828,-97.807011
WEBB PRI CENTER,TRAVIS COUNTY,30.327817,-97.700732
SUMMITT ELEMENTARY,TRAVIS COUNTY,30.435001,-97.716672
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.327035,-97.857041
DAWSON ELEMENTARY,TRAVIS COUNTY,30.236743,-97.77052
BARANOFF ELEMENTARY,TRAVIS COUNTY,30.16383,-97.859241
GRANDVIEW HILLS ELEMENTARY,TRAVIS COUNTY,30.419569,-97.890552
PATSY SOMMER ELEMENTARY,WILLIAMSON COUNTY,30.499227,-97.760878
OAK HILL ELEMENTARY,TRAVIS COUNTY,30.22081,-97.861689
BARTON CREEK ELEMENTARY,TRAVIS COUNTY,30.277098,-97.885464
PATSY SOMMER ELEMENTARY,WILLIAMSON COUNTY,30.504132,-97.74422
OLD TOWN ELEMENTARY,WILLIAMSON COUNTY,30.532951,-97.701137
